,Telemetry,Max Channel,ID_Number,Lat,Long,V (km/h),Date,Timestep,Tension_1,Tension_2
3322,61040,CANALE1,357164042518400,60.03944648742676,15.619615879058838,0.0,20210517,80304,-12168,2944
3323,61040,CANALE1,357164042518400,60.039446640014646,15.6196177482605,0.0,20210517,80304,-11792,96
3324,61040,CANALE1,357164042518400,60.0394467163086,15.619618682861327,0.0,20210517,80304,-11680,-1088
3325,61040,CANALE1,357164042518400,60.03948017883301,15.620251311302184,0.0,20210517,80305,13055,-3536
3326,61040,CANALE1,357164042518400,60.0394966506958,15.621037521362304,0.0,20210517,80307,-12040,32
3327,61040,CANALE1,357164042518400,60.03947610855103,15.621694374084472,0.0,20210517,80308,-15199,-5379
3328,61040,CANALE1,357164042518400,60.039474800109865,15.621717178344726,0.0,20210517,80308,13296,1616
3329,61040,CANALE1,357164042518400,60.03943455886841,15.622414056777954,0.0,20210517,80310,14240,-5728
3330,61040,CANALE1,357164042518400,60.0393923415049,15.622801290777984,0.0,20210517,80310,-12864,240
3331,61040,CANALE1,357164042518400,60.039353300528,15.623108906751144,0.0,20210517,80311,-11728,3424
3332,61040,CANALE1,357164042518400,60.039227264404296,15.623791290283204,0.0,20210517,80313,12096,-2368
3333,61040,CANALE1,357164042518400,60.03908945465088,15.624379620552062,0.0,20210517,80314,-14593,-400
3334,61040,CANALE1,357164042518400,60.03890623474121,15.624997018814089,0.0,20210517,80316,-11832,4704
3335,61040,CANALE1,357164042518400,60.03869105529785,15.625535514831544,0.0,20210517,80317,14028,1016
3336,61040,CANALE2,357164042518400,60.03866870013247,15.616248805984846,0.0,20210517,80256,5968,-11696
3337,61040,CANALE2,357164042518400,60.03888760375977,15.616929750442504,0.0,20210517,80257,-520,12864
3338,61040,CANALE2,357164042518400,60.03906404113769,15.617535484313963,0.0,20210517,80259,-5024,-16384
3339,61040,CANALE2,357164042518400,60.03924174118042,15.618189685821534,0.0,20210517,80300,-4616,13809
3340,61040,CANALE2,357164042518400,60.039246479034425,15.618208461761474,0.0,20210517,80300,-2376,-12672
3341,61040,CANALE2,357164042518400,60.03936674499512,15.618837512969971,0.0,20210517,80302,-2049,-18144
3342,61040,CANALE2,357164042518400,60.0394414138794,15.619553728103638,0.0,20210517,80303,736,15072
3343,61040,CANALE2,357164042518400,60.03947981262207,15.620240027427672,0.0,20210517,80305,-1794,-14248
3344,61040,CANALE2,357164042518400,60.03949612808228,15.620974285125731,0.0,20210517,80306,980,12000
3345,61040,CANALE2,357164042518400,60.039475414276126,15.6217064743042,0.0,20210517,80308,5268,-15128
3346,61040,CANALE2,357164042518400,60.039442302703854,15.622280752182007,0.0,20210517,80309,-1056,12512
3347,61040,CANALE2,357164042518400,60.03943514633179,15.622403944015502,0.0,20210517,80310,-1800,-12296
3348,61040,CANALE2,357164042518400,60.03908707427978,15.624389119148256,0.0,20210517,80314,-2096,-14088
3349,61040,CANALE2,357164042518400,60.03891014862061,15.62498715686798,0.0,20210517,80316,4704,11904
3350,61040,CANALE2,357164042518400,60.03869403076172,15.62552815246582,0.0,20210517,80317,5886,-12592
3351,61040,CANALE2,357164042518400,60.03868733596802,15.625544717788696,0.0,20210517,80317,992,14000
3352,61040,CANALE1,357164042518400,60.02727647261186,15.724345355838924,0.0,20210517,80909,12280,896
3353,61040,CANALE1,357164042518400,59.61118698120117,16.560116867065428,0.0,20210520,62357,8384,11168
3354,60040,CANALE1,357164042518400,59.99048164367676,15.81403058052063,0.0,20210520,75625,11648,1968
3355,60040,CANALE1,357164042518400,59.99048706817627,15.814080309867858,0.0,20210520,75626,11775,560
3356,60040,CANALE1,357164042518400,59.99049268341064,15.814132952690125,0.0,20210520,75626,11512,1504
3357,60040,CANALE1,357164042518400,59.990500434875486,15.814184253692629,0.0,20210520,75627,11216,752
3358,60040,CANALE1,357164042518400,59.99050893783569,15.814237308502197,0.0,20210520,75628,11488,2208
3359,60040,CANALE1,357164042518400,59.99061772155762,15.815419202804565,0.0,20210520,75646,-11160,352
3360,60040,CANALE2,357164042518400,59.99047607421875,15.813990745544434,0.0,20210520,75624,1984,11328
3361,60040,CANALE2,357164042518400,59.99048284912109,15.814041580200197,0.0,20210520,75625,1392,12224
3362,60040,CANALE2,357164042518400,59.99048567199707,15.81406733894348,0.0,20210520,75626,-80,-11408
3363,60040,CANALE2,357164042518400,59.9904887008667,15.814095616340635,0.0,20210520,75626,-3076,12256
3364,60040,CANALE2,357164042518400,59.99049398040771,15.814144451141358,0.0,20210520,75627,1248,12024
3365,60040,CANALE2,357164042518400,59.99050266647339,15.814198015213012,0.0,20210520,75627,-1072,11512
3366,60040,CANALE2,357164042518400,59.99051039123536,15.8142465133667,0.0,20210520,75628,3968,12464
3367,61040,CANALE1,357164042518400,59.99048220062256,15.814035662651062,0.0,20210520,75625,-11960,-1920
3368,61040,CANALE1,357164042518400,59.99048747253418,15.814084100723267,0.0,20210520,75626,-12072,1528
3369,61040,CANALE1,357164042518400,59.99049313354492,15.814137172698974,0.0,20210520,75627,-11612,-56
3370,61040,CANALE1,357164042518400,59.99050119018555,15.814188911437988,0.0,20210520,75627,-11521,-32
3371,61040,CANALE1,357164042518400,59.99050981903076,15.814242889404296,0.0,20210520,75628,-12058,-2889
3372,61040,CANALE1,357164042518400,59.99061815643311,15.815422518730164,0.0,20210520,75646,11263,-1360
3373,61040,CANALE2,357164042518400,59.99048076629639,15.814022574424744,0.0,20210520,75625,-1600,11696
3374,61040,CANALE2,357164042518400,59.99048628234864,15.814072942733764,0.0,20210520,75626,-1537,11999
3375,61040,CANALE2,357164042518400,59.99049173736572,15.814124083518982,0.0,20210520,75626,-258,11168
3376,61040,CANALE2,357164042518400,59.99049906158447,15.814175785064696,0.0,20210520,75627,-72,11376
3377,61040,CANALE2,357164042518400,59.990511753082274,15.814255138397217,0.0,20210520,75628,1152,-11136
3378,60040,CANALE1,357164042518400,58.5966529083252,16.18340629577637,0.0,20210521,60750,-11629,912
3379,60040,CANALE1,357164042518400,58.59665592956543,16.183427444458008,0.0,20210521,60750,12412,-96
3380,60040,CANALE1,357164042518400,58.59665884399414,16.18344886779785,0.0,20210521,60750,-12160,2044
3381,60040,CANALE1,357164042518400,58.59666194152832,16.1834720993042,0.0,20210521,60751,12516,1663
3382,60040,CANALE1,357164042518400,58.59666477966309,16.183493385314943,0.0,20210521,60751,-12552,352
3383,60040,CANALE1,357164042518400,58.59666770935058,16.183515357971192,0.0,20210521,60751,12796,1760
3384,60040,CANALE1,357164042518400,58.59667063903809,16.18353733062744,0.0,20210521,60751,-12256,-1120
3385,60040,CANALE1,357164042518400,58.59667371749878,16.183559423446656,0.0,20210521,60751,12640,1232
3386,60040,CANALE1,357164042518400,58.59667724609375,16.18358377075195,0.0,20210521,60752,-12512,352
3387,60040,CANALE1,357164042518400,58.596680850982665,16.183608644485474,0.0,20210521,60752,12416,1632
3388,60040,CANALE1,357164042518400,58.59668432235718,16.183632596969606,0.0,20210521,60752,-12112,328
3389,60040,CANALE1,357164042518400,58.596687908172605,16.18365733909607,0.0,20210521,60752,12384,1920
3390,60040,CANALE1,357164042518400,58.596691200256345,16.183680404663086,0.0,20210521,60752,-11984,1104
3391,60040,CANALE1,357164042518400,58.596693294525146,16.18370553588867,0.0,20210521,60753,11864,-144
3392,60040,CANALE2,357164042518400,58.59665145874023,16.18339614868164,0.0,20210521,60750,-4,12024
3393,60040,CANALE2,357164042518400,58.59665437316895,16.18341654968262,0.0,20210521,60750,-1352,-11056
3394,60040,CANALE2,357164042518400,58.596657623291016,16.183439712524414,0.0,20210521,60750,-1472,12640
3395,60040,CANALE2,357164042518400,58.59666036987305,16.183460311889647,0.0,20210521,60751,-386,-11672
3396,60040,CANALE2,357164042518400,58.59666333007812,16.183482513427734,0.0,20210521,60751,112,12896
3397,60040,CANALE2,357164042518400,58.59666612243653,16.183503456115723,0.0,20210521,60751,-976,-11968
3398,60040,CANALE2,357164042518400,58.596668838500975,16.18352382659912,0.0,20210521,60751,3583,12671
3399,60040,CANALE2,357164042518400,58.59667190551758,16.183546829223634,0.0,20210521,60751,-64,-11824
3400,60040,CANALE2,357164042518400,58.59667556762695,16.183572189331056,0.0,20210521,60752,-1025,13048
3401,60040,CANALE2,357164042518400,58.59667900085449,16.183595878601075,0.0,20210521,60752,255,-11724
3402,60040,CANALE2,357164042518400,58.596682662963865,16.183621147155762,0.0,20210521,60752,-1136,12656
3403,60040,CANALE2,357164042518400,58.59668613433838,16.183645099639893,0.0,20210521,60752,1101,-11528
3404,60040,CANALE2,357164042518400,58.59668939590454,16.183667604446413,0.0,20210521,60752,2016,12688
3405,60040,CANALE2,357164042518400,58.59669229888916,16.183693588256837,0.0,20210521,60752,288,-11392
3406,61040,CANALE1,357164042518400,58.59665020751953,16.18338739013672,0.0,20210521,60750,-11120,1768
3407,61040,CANALE1,357164042518400,58.59665036010743,16.183388458251954,0.0,20210521,60750,-11296,-112
3408,61040,CANALE1,357164042518400,58.59665348815918,16.183410354614256,0.0,20210521,60750,12704,1788
3409,61040,CANALE1,357164042518400,58.59665638732911,16.18343064880371,0.0,20210521,60750,-12320,352
3410,61040,CANALE1,357164042518400,58.5966593170166,16.18345241546631,0.0,20210521,60750,12031,-16
3411,61040,CANALE1,357164042518400,58.59666215515136,16.18347370147705,0.0,20210521,60751,-12892,1535
3412,61040,CANALE1,357164042518400,58.59666513061524,16.183496017456054,0.0,20210521,60751,12456,-32
3413,61040,CANALE1,357164042518400,58.59666781616211,16.183516159057618,0.0,20210521,60751,-13057,2815
3414,61040,CANALE1,357164042518400,58.5966708984375,16.183539276123046,0.0,20210521,60751,12768,448
3415,61040,CANALE1,357164042518400,58.59667413711548,16.18356231880188,0.0,20210521,60751,-12552,208
3416,61040,CANALE1,357164042518400,58.5966777420044,16.183587192535402,0.0,20210521,60752,12448,720
3417,61040,CANALE1,357164042518400,58.59668106079101,16.183610092163086,0.0,20210521,60752,-12632,2016
3418,61040,CANALE1,357164042518400,58.59668458938599,16.183634439468385,0.0,20210521,60752,11936,-1312
3419,61040,CANALE1,357164042518400,58.59668809890747,16.183658655166624,0.0,20210521,60752,-12736,1728
3420,61040,CANALE1,357164042518400,58.59669149780274,16.183683975219726,0.0,20210521,60752,11904,128
3421,61040,CANALE2,357164042518400,58.59665187072754,16.183399032592774,0.0,20210521,60750,352,-11376
3422,61040,CANALE2,357164042518400,58.596654907226565,16.183420288085937,0.0,20210521,60750,-257,12448
3423,61040,CANALE2,357164042518400,58.59665786743164,16.1834415435791,0.0,20210521,60750,-160,-12112
3424,61040,CANALE2,357164042518400,58.59666085815429,16.183463973999025,0.0,20210521,60751,-928,12384
3425,61040,CANALE2,357164042518400,58.59666368103027,16.18348514556885,0.0,20210521,60751,-304,-12144
3426,61040,CANALE2,357164042518400,58.59666668701172,16.18350769042969,0.0,20210521,60751,-1600,12768
3427,61040,CANALE2,357164042518400,58.59666917419434,16.183526344299317,0.0,20210521,60751,-3920,-12656
3428,61040,CANALE2,357164042518400,58.59667228698731,16.18354955291748,0.0,20210521,60751,352,12608
3429,61040,CANALE2,357164042518400,58.596675891876224,16.183574426651003,0.0,20210521,60752,-144,-12232
3430,61040,CANALE2,357164042518400,58.596679573059085,16.183599826812745,0.0,20210521,60752,-1408,12608
3431,61040,CANALE2,357164042518400,58.596682968139646,16.183623252868653,0.0,20210521,60752,-120,-12033
3432,61040,CANALE2,357164042518400,58.596686611175535,16.183648389816284,0.0,20210521,60752,-1544,12240
3433,61040,CANALE2,357164042518400,58.59668998718261,16.183671684265136,0.0,20210521,60752,-48,-11936
3434,61040,CANALE2,357164042518400,58.596692596435545,16.183697158813477,0.0,20210521,60752,-848,12272
3435,60040,CANALE1,357164042518400,58.61544121170044,16.176757942199707,0.0,20210521,61056,-11672,-2752
3436,60040,CANALE2,357164042518400,58.615272811889646,16.17681199645996,0.0,20210521,61056,-6000,-11048
3437,60040,CANALE2,357164042518400,58.61540907669068,16.176768257141113,0.0,20210521,61056,392,11640
3438,60040,CANALE2,357164042518400,58.61543595886231,16.176759628295898,0.0,20210521,61056,-5633,11744
3439,61040,CANALE1,357164042518400,58.61526725006104,16.176813781738282,0.0,20210521,61056,13216,2152
3440,61040,CANALE1,357164042518400,58.61542607116699,16.176762802124024,0.0,20210521,61056,-14192,-16
3441,61040,CANALE2,357164042518400,58.615272811889646,16.17681199645996,0.0,20210521,61056,-944,12864
3442,61040,CANALE2,357164042518400,58.6154202003479,16.176764686584473,0.0,20210521,61056,-968,12720
3443,61040,CANALE2,357164042518400,58.61543163299561,16.176761016845703,0.0,20210521,61056,-1537,-13296
3444,60040,CANALE1,357164042518400,58.64670642628389,16.179434044781853,0.0,20210521,61331,-11824,-912
3445,60040,CANALE2,357164042518400,58.646713588938994,16.179440312105065,0.0,20210521,61331,-1,-11064
3446,60040,CANALE2,357164042518400,58.64704481887817,16.179729810714722,0.0,20210521,61333,1940,11408
3447,61040,CANALE1,357164042518400,58.64670755722943,16.1794350343592,0.0,20210521,61331,11696,864
3448,61040,CANALE2,357164042518400,58.646714719884535,16.179441301682417,0.0,20210521,61331,704,11519
3449,60040,CANALE1,357164042518400,58.657147167800765,16.18140788996985,37.42809100369794,20210521,61447,-11191,-1576
3450,60040,CANALE1,357164042518400,58.65720029830933,16.181386613845824,35.69937912750244,20210521,61447,-11532,-267
3451,60040,CANALE1,357164042518400,58.66223640441895,16.180328559875488,0.0,20210521,61508,-12044,1535
3452,60040,CANALE1,357164042518400,58.66226133728027,16.18034044647217,0.0,20210521,61508,11176,344
3453,60040,CANALE1,357164042518400,58.66228495788575,16.180351707458495,0.0,20210521,61508,-11136,1272
3454,60040,CANALE1,357164042518400,58.66254859161377,16.180477354049682,0.1167900009155273,20210521,61509,11120,-704
3455,60040,CANALE1,357164042518400,58.66263913726807,16.18051376914978,20.20467015838623,20210521,61510,-11408,368
3456,60040,CANALE1,357164042518400,58.662703010559085,16.180539457321167,34.37519026947022,20210521,61510,11223,-771
3457,60040,CANALE1,357164042518400,58.66271634674072,16.18054482078552,37.333870292663576,20210521,61510,-11168,448
3458,60040,CANALE1,357164042518400,58.66273428918707,16.180552846670594,37.69757943890392,20210521,61510,11104,1441
3459,60040,CANALE1,357164042518400,58.662756417272696,16.180563413453058,35.16024236128539,20210521,61510,-11248,1168
3460,60040,CANALE1,357164042518400,58.6627810742824,16.180575187867802,32.33292390336759,20210521,61510,11456,1791
3461,60040,CANALE1,357164042518400,58.662803834599046,16.180586056558337,29.723091480674245,20210521,61510,-11440,-96
3462,60040,CANALE1,357164042518400,58.66282596268467,16.180596623340797,27.18575440305571,20210521,61510,11216,-432
3463,60040,CANALE1,357164042518400,58.66314714050293,16.18075761795044,0.0,20210521,61512,-11048,-96
3464,60040,CANALE1,357164042518400,58.66338614654541,16.18091240310669,0.0,20210521,61513,-11265,127
3465,60040,CANALE1,357164042518400,58.66346260169884,16.18102031559139,0.0,20210521,61514,11200,64
3466,60040,CANALE1,357164042518400,58.6634737485415,16.18103660713066,0.0,20210521,61514,-11120,80
3467,60040,CANALE1,357164042518400,58.66352814513368,16.181116109842307,0.0,20210521,61514,11216,432
3468,60040,CANALE1,357164042518400,58.6635394406009,16.181132618602103,0.0,20210521,61514,-11608,-784
3469,60040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,11696,144
3470,60040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11144,-872
3471,60040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,11152,384
3472,60040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,-11056,592
3473,60040,CANALE1,357164042518400,58.66365951538086,16.181305236816407,0.0,20210521,61516,11200,1040
3474,60040,CANALE1,357164042518400,58.66379348754883,16.181497821807863,0.0,20210521,61516,11168,-80
3475,60040,CANALE1,357164042518400,58.663816680908205,16.18153116226196,0.0,20210521,61516,-11112,-192
3476,60040,CANALE1,357164042518400,58.66384506225586,16.18157196044922,0.0,20210521,61517,11168,1432
3477,60040,CANALE2,357164042518400,58.65716056473758,16.181402230918955,37.43757718987421,20210521,61447,-736,-11232
3478,60040,CANALE2,357164042518400,58.65719429016113,16.181388282775877,37.01047909545898,20210521,61447,-2848,12336
3479,60040,CANALE2,357164042518400,58.65750538635254,16.181291326522828,30.457590900421145,20210521,61449,2815,-11360
3480,60040,CANALE2,357164042518400,58.65912096786499,16.180657459259034,34.50432036972046,20210521,61453,880,11168
3481,60040,CANALE2,357164042518400,58.6622255783081,16.180323398590087,0.0,20210521,61508,-268,12128
3482,60040,CANALE2,357164042518400,58.66227249145508,16.180345764160155,0.0,20210521,61508,1791,11600
3483,60040,CANALE2,357164042518400,58.66255490875244,16.18047989463806,1.5182700119018555,20210521,61509,1968,11584
3484,60040,CANALE2,357164042518400,58.6626321182251,16.180510946273802,18.6474701461792,20210521,61510,1968,11432
3485,60040,CANALE2,357164042518400,58.66268423461914,16.18053190612793,30.209680236816403,20210521,61510,448,11232
3486,60040,CANALE2,357164042518400,58.66271002960205,16.180542280197145,35.93239028167724,20210521,61510,152,11296
3487,60040,CANALE2,357164042518400,58.66274503711438,16.180557979107792,36.46515857263206,20210521,61510,756,11617
3488,60040,CANALE2,357164042518400,58.66279118997869,16.180580018396927,31.17299838217055,20210521,61510,1496,11728
3489,60040,CANALE2,357164042518400,58.662930913033655,16.18064674008048,15.151527120636384,20210521,61511,572,11072
3490,60040,CANALE2,357164042518400,58.66297674978246,16.18066862841558,9.895614602712278,20210521,61511,1152,11096
3491,60040,CANALE2,357164042518400,58.663022902646766,16.18069066770472,4.603454412250763,20210521,61511,1960,11216
3492,60040,CANALE2,357164042518400,58.663141098022464,16.1807541847229,0.0,20210521,61512,-513,11136
3493,60040,CANALE2,357164042518400,58.66316577148437,16.18076820373535,0.0,20210521,61512,-769,11496
3494,60040,CANALE2,357164042518400,58.66337989807129,16.18090808868408,0.0,20210521,61513,1023,11260
3495,60040,CANALE2,357164042518400,58.66344655024541,16.18099685577484,0.0,20210521,61514,-1,11263
3496,60040,CANALE2,357164042518400,58.66346810080788,16.181028352750765,0.0,20210521,61514,704,11384
3497,60040,CANALE2,357164042518400,58.66348979999493,16.181060066947214,0.0,20210521,61514,1360,11216
3498,60040,CANALE2,357164042518400,58.66351164780654,16.181091998364185,0.0,20210521,61514,1022,11104
3499,60040,CANALE2,357164042518400,58.66353349561816,16.181123929781155,0.0,20210521,61514,736,11519
3500,60040,CANALE2,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,416,-11168
3501,60040,CANALE2,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,1535,11664
3502,60040,CANALE2,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-392,11360
3503,60040,CANALE2,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,1648,11200
3504,60040,CANALE2,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,1124,11263
3505,60040,CANALE2,357164042518400,58.66358047485352,16.18119161605835,0.0,20210521,61515,592,11152
3506,60040,CANALE2,357164042518400,58.66362533569336,16.181256103515626,0.0,20210521,61516,767,11160
3507,60040,CANALE2,357164042518400,58.66366897583008,16.181318836212156,0.0,20210521,61516,2416,11296
3508,60040,CANALE2,357164042518400,58.66376083374024,16.181450881958007,0.0,20210521,61516,-516,11200
3509,60040,CANALE2,357164042518400,58.663805084228514,16.18151449203491,0.0,20210521,61516,383,11432
3510,60040,CANALE2,357164042518400,58.66384506225586,16.18157196044922,0.0,20210521,61517,767,11400
3511,60040,CANALE2,357164042518400,58.66384506225586,16.18157196044922,0.0,20210521,61517,895,11072
3512,61040,CANALE1,357164042518400,58.65714351409072,16.18140943334737,37.42550386201352,20210521,61447,11480,1208
3513,61040,CANALE1,357164042518400,58.65717680344888,16.18139537146332,37.44907559736059,20210521,61447,-11376,-1026
3514,61040,CANALE1,357164042518400,58.65915706253052,16.18064049911499,34.51344014358521,20210521,61453,-11232,1408
3515,61040,CANALE1,357164042518400,58.65915832901001,16.180639904022218,34.513760135650635,20210521,61453,-11344,-400
3516,61040,CANALE1,357164042518400,58.66221783720227,16.180319805283588,0.0,20210521,61508,-11280,2240
3517,61040,CANALE1,357164042518400,58.66221797245342,16.180319863687494,0.0,20210521,61508,-11336,1136
3518,61040,CANALE1,357164042518400,58.66221817533015,16.180319951293356,0.0,20210521,61508,-11168,0
3519,61040,CANALE1,357164042518400,58.6622183105813,16.18032000969726,0.0,20210521,61508,-11216,-1168
3520,61040,CANALE1,357164042518400,58.662258056640624,16.18033888244629,0.0,20210521,61508,-11136,1760
3521,61040,CANALE1,357164042518400,58.66225969696045,16.18033966445923,0.0,20210521,61508,-11265,-528
3522,61040,CANALE1,357164042518400,58.66226035308838,16.180339977264403,0.0,20210521,61508,-11140,-1584
3523,61040,CANALE1,357164042518400,58.66244997406006,16.180430377960207,0.0,20210521,61509,-11296,2080
3524,61040,CANALE1,357164042518400,58.66245161437988,16.180431159973146,0.0,20210521,61509,-11265,-257
3525,61040,CANALE1,357164042518400,58.66245227050781,16.18043147277832,0.0,20210521,61509,-11200,-1344
3526,61040,CANALE1,357164042518400,58.66254806518555,16.180477142333984,0.0,20210521,61509,-11612,-416
3527,61040,CANALE1,357164042518400,58.66254929351807,16.18047763633728,0.2725100021362304,20210521,61509,-11056,-3952
3528,61040,CANALE1,357164042518400,58.66257280731201,16.180487092971802,5.489130043029785,20210521,61509,-11144,2046
3529,61040,CANALE1,357164042518400,58.66257333374024,16.1804873046875,5.6059200439453125,20210521,61509,-11265,720
3530,61040,CANALE1,357164042518400,58.66257368469238,16.1804874458313,5.683780044555664,20210521,61509,-11104,-272
3531,61040,CANALE1,357164042518400,58.66262439727783,16.18050784111023,16.934550132751465,20210521,61510,-11265,1776
3532,61040,CANALE1,357164042518400,58.66262527465821,16.180508193969725,17.129200134277344,20210521,61510,-11464,-513
3533,61040,CANALE1,357164042518400,58.6626375579834,16.180513134002684,19.85430015563965,20210521,61510,11440,-816
3534,61040,CANALE1,357164042518400,58.66267651367188,16.180528800964357,28.49676022338867,20210521,61510,-11104,448
3535,61040,CANALE1,357164042518400,58.662676864624025,16.180528942108154,28.574620223999023,20210521,61510,-11072,-513
3536,61040,CANALE1,357164042518400,58.662701431274414,16.18053882217407,34.02482026672363,20210521,61510,-11200,2432
3537,61040,CANALE1,357164042518400,58.66270178222656,16.180538963317872,34.10268026733398,20210521,61510,-11136,1344
3538,61040,CANALE1,357164042518400,58.66270230865479,16.18053917503357,34.21947026824951,20210521,61510,-11200,192
3539,61040,CANALE1,357164042518400,58.66271476745605,16.18054418563843,36.98350028991699,20210521,61510,11263,-776
3540,61040,CANALE1,357164042518400,58.66273112803198,16.180551337130243,38.060056164278,20210521,61510,-11040,767
3541,61040,CANALE1,357164042518400,58.662731760263,16.180551639038313,37.98756081920318,20210521,61510,-11320,-224
3542,61040,CANALE1,357164042518400,58.66275483669516,16.18056265868288,35.341480723972424,20210521,61510,11263,544
3543,61040,CANALE1,357164042518400,58.66277570031875,16.180572621649205,32.949134336503526,20210521,61510,-11104,3936
3544,61040,CANALE1,357164042518400,58.66277791312731,16.180573678327452,32.69540062874167,20210521,61510,-11904,496
3545,61040,CANALE1,357164042518400,58.66278012593588,16.180574735005695,32.44166692097982,20210521,61510,-11056,-2896
3546,61040,CANALE1,357164042518400,58.662801621790486,16.18058499988009,29.9768251884361,20210521,61510,11248,766
3547,61040,CANALE1,357164042518400,58.66282438210713,16.180595868570624,27.36699276574275,20210521,61510,-11360,320
3548,61040,CANALE1,357164042518400,58.66291637172024,16.18063979619486,16.818920057357133,20210521,61511,-11168,1528
3549,61040,CANALE1,357164042518400,58.66291700395126,16.18064009810293,16.74642471228232,20210521,61511,-11232,552
3550,61040,CANALE1,357164042518400,58.66291795229779,16.180640550965038,16.637681694670096,20210521,61511,-11104,-816
3551,61040,CANALE1,357164042518400,58.66296347293108,16.180662288346102,11.418016849283395,20210521,61511,-11528,248
3552,61040,CANALE1,357164042518400,58.66296505350862,16.18066304311628,11.23677848659636,20210521,61511,-11144,-2112
3553,61040,CANALE1,357164042518400,58.663132873535154,16.18074951171875,0.0,20210521,61512,-11040,1776
3554,61040,CANALE1,357164042518400,58.66315754699707,16.180763530731202,0.0,20210521,61512,-11272,1584
3555,61040,CANALE1,357164042518400,58.66315838623047,16.18076400756836,0.0,20210521,61512,-11521,-824
3556,61040,CANALE1,357164042518400,58.66315872192383,16.180764198303223,0.0,20210521,61512,-11128,-1728
3557,61040,CANALE1,357164042518400,58.66332558441162,16.180870586395265,0.0,20210521,61513,-11104,1696
3558,61040,CANALE1,357164042518400,58.66332606506348,16.180870918273925,0.0,20210521,61513,-11138,416
3559,61040,CANALE1,357164042518400,58.663326385498046,16.180871139526367,0.0,20210521,61513,-11272,-656
3560,61040,CANALE1,357164042518400,58.66332670593262,16.18087136077881,0.0,20210521,61513,-11080,-1584
3561,61040,CANALE1,357164042518400,58.663372528076174,16.18090299987793,0.0,20210521,61513,-11336,2144
3562,61040,CANALE1,357164042518400,58.6633733291626,16.180903553009035,0.0,20210521,61513,-11328,-192
3563,61040,CANALE1,357164042518400,58.66337364959717,16.180903774261473,0.0,20210521,61513,-11128,-1184
3564,61040,CANALE1,357164042518400,58.66339572064288,16.180922566355765,0.0,20210521,61513,-11088,1856
3565,61040,CANALE1,357164042518400,58.66339646376573,16.180923652458382,0.0,20210521,61513,-11296,-440
3566,61040,CANALE1,357164042518400,58.66339676101487,16.180924086899427,0.0,20210521,61513,-11040,-1408
3567,61040,CANALE1,357164042518400,58.66344001076438,16.180987298071802,0.0,20210521,61514,-11136,-32
3568,61040,CANALE1,357164042518400,58.66346185857599,16.181019229488772,0.0,20210521,61514,-11392,-257
3569,61040,CANALE1,357164042518400,58.66346215582513,16.18101966392982,0.0,20210521,61514,-11265,-1152
3570,61040,CANALE1,357164042518400,58.66346260169884,16.18102031559139,0.0,20210521,61514,-11036,-2576
3571,61040,CANALE1,357164042518400,58.66347226229581,16.181034434925426,0.0,20210521,61514,11132,-848
3572,61040,CANALE1,357164042518400,58.6635275506354,16.18111524096021,0.0,20210521,61514,-11720,-1120
3573,61040,CANALE1,357164042518400,58.66353765710608,16.18113001195582,0.0,20210521,61514,11424,-1088
3574,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11168,3216
3575,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11704,-264
3576,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,11472,80
3577,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11268,1920
3578,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11160,640
3579,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11232,-352
3580,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61514,-11036,-1296
3581,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,-11184,2704
3582,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,-11552,-769
3583,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,-11056,1532
3584,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,-11072,560
3585,61040,CANALE1,357164042518400,58.66353988647461,16.181133270263672,0.0,20210521,61515,-11096,-792
3586,61040,CANALE1,357164042518400,58.6636100769043,16.18123416900635,0.0,20210521,61515,-11104,3192
3587,61040,CANALE1,357164042518400,58.66361099243164,16.181235485076904,0.0,20210521,61515,-11288,1952
